Age,temp,Anomoly
2092.459,216.7,-0.6899999999999977
2109.946,217.9,0.5100000000000193
2127.17,216.8,-0.589999999999975
2144.764,217.1,-0.28999999999999204
2162.928,216.4,-0.9899999999999807
2181.506,217.0,-0.38999999999998636
2199.454,217.0,-0.38999999999998636
2216.423,217.6,0.21000000000000796
2233.749,218.3,0.910000000000025
2250.719,217.7,0.3100000000000023
2268.024,217.1,-0.28999999999999204
2285.687,217.6,0.21000000000000796
2304.155,215.4,-1.9899999999999807
2324.155,216.0,-1.3899999999999864
2344.158,216.8,-0.589999999999975
2363.171,216.6,-0.789999999999992
2381.69,216.5,-0.8899999999999864
2400.787,215.5,-1.8899999999999864
2420.419,216.7,-0.6899999999999977
2440.054,217.4,0.010000000000019327
2459.158,216.8,-0.589999999999975
2477.49,216.8,-0.589999999999975
2496.178,217.6,0.21000000000000796
2513.759,217.0,-0.38999999999998636
2530.991,218.4,1.0100000000000193
2548.615,217.3,-0.08999999999997499
2566.453,218.0,0.6100000000000136
2584.294,216.7,-0.6899999999999977
2601.936,217.8,0.410000000000025
2619.218,218.3,0.910000000000025
2636.503,217.5,0.11000000000001364
2654.309,217.3,-0.08999999999997499
2673.049,216.9,-0.4899999999999807
2691.426,217.3,-0.08999999999997499
2709.281,216.6,-0.789999999999992
2727.333,218.7,1.3100000000000023
2745.035,218.4,1.0100000000000193
2761.538,218.3,0.910000000000025
2777.985,218.4,1.0100000000000193
2794.765,217.5,0.11000000000001364
2811.569,218.8,1.410000000000025
2828.377,218.6,1.210000000000008
2845.188,218.6,1.210000000000008
2863.372,217.5,0.11000000000001364
2880.88,216.8,-0.589999999999975
2898.493,216.5,-0.8899999999999864
2916.62,218.0,0.6100000000000136
2935.475,217.8,0.410000000000025
2954.216,217.1,-0.28999999999999204
2973.25,216.6,-0.789999999999992
2992.287,217.5,0.11000000000001364
3010.929,217.0,-0.38999999999998636
3029.481,217.6,0.21000000000000796
3047.953,217.6,0.21000000000000796
3065.873,217.4,0.010000000000019327
3083.797,218.1,0.710000000000008
3101.805,218.4,1.0100000000000193
3119.333,218.7,1.3100000000000023
3136.864,216.0,-1.3899999999999864
3156.241,216.6,-0.789999999999992
3177.139,216.2,-1.1899999999999977
3198.229,218.1,0.710000000000008
3217.67,216.7,-0.6899999999999977
3237.115,215.7,-1.6899999999999977
3257.018,217.9,0.5100000000000193
3276.601,216.7,-0.6899999999999977
3296.536,216.4,-0.9899999999999807
3315.728,218.2,0.8100000000000023
3335.292,216.8,-0.589999999999975
3355.269,216.0,-1.3899999999999864
3375.293,217.5,0.11000000000001364
3395.691,217.2,-0.18999999999999773
3415.309,217.0,-0.38999999999998636
3434.932,217.3,-0.08999999999997499
3454.226,217.5,0.11000000000001364
3472.768,217.9,0.5100000000000193
3491.67,216.4,-0.9899999999999807
3510.318,218.8,1.410000000000025
3528.914,217.6,0.21000000000000796
3547.602,217.2,-0.18999999999999773
3566.928,217.6,0.21000000000000796
3586.616,216.8,-0.589999999999975
3605.297,218.4,1.0100000000000193
3623.431,218.3,0.910000000000025
3641.569,217.7,0.3100000000000023
3659.503,218.1,0.710000000000008
3677.719,218.5,1.1100000000000136
3695.606,216.5,-0.8899999999999864
3713.807,218.9,1.5100000000000193
3732.356,218.8,1.410000000000025
3750.828,215.9,-1.4899999999999807
3770.297,218.6,1.210000000000008
3789.41,217.6,0.21000000000000796
3808.621,217.8,0.410000000000025
3828.24,216.8,-0.589999999999975
3847.506,216.6,-0.789999999999992
3867.16,218.2,0.8100000000000023
3886.813,217.4,0.010000000000019327
3906.291,217.0,-0.38999999999998636
3926.29,217.3,-0.08999999999997499
3946.279,217.1,-0.28999999999999204
3965.551,217.9,0.5100000000000193
3985.184,216.9,-0.4899999999999807
4004.712,216.9,-0.4899999999999807
4023.769,218.3,0.910000000000025
4043.189,218.3,0.910000000000025
4062.473,216.4,-0.9899999999999807
4081.742,218.4,1.0100000000000193
4100.982,218.3,0.910000000000025
4119.779,216.9,-0.4899999999999807
4138.935,217.1,-0.28999999999999204
4158.16,217.6,0.21000000000000796
4177.41,218.0,0.6100000000000136
4196.69,216.0,-1.3899999999999864
4216.299,218.2,0.8100000000000023
4235.912,218.8,1.410000000000025
4254.808,217.3,-0.08999999999997499
4273.049,218.9,1.5100000000000193
4291.295,217.0,-0.38999999999998636
4311.389,216.5,-0.8899999999999864
4331.952,217.5,0.11000000000001364
4352.055,217.8,0.410000000000025
4371.293,217.6,0.21000000000000796
4390.536,217.2,-0.18999999999999773
4410.467,216.6,-0.789999999999992
4430.602,217.9,0.5100000000000193
4450.283,218.9,1.5100000000000193
4468.793,217.1,-0.28999999999999204
4487.643,218.3,0.910000000000025
4506.99,216.8,-0.589999999999975
4526.883,217.1,-0.28999999999999204
4546.795,216.7,-0.6899999999999977
4566.824,217.6,0.21000000000000796
4586.851,217.7,0.3100000000000023
4606.959,217.8,0.410000000000025
4626.514,217.0,-0.38999999999998636
4646.086,217.5,0.11000000000001364
4665.821,217.4,0.010000000000019327
4685.918,217.2,-0.18999999999999773
4705.503,218.5,1.1100000000000136
4724.971,216.8,-0.589999999999975
4744.443,216.3,-1.089999999999975
4765.613,217.3,-0.08999999999997499
4786.405,217.2,-0.18999999999999773
4807.201,216.4,-0.9899999999999807
4828.386,217.2,-0.18999999999999773
4848.799,218.2,0.8100000000000023
4867.695,217.8,0.410000000000025
4886.938,217.4,0.010000000000019327
4906.053,217.5,0.11000000000001364
4925.329,217.9,0.5100000000000193
4944.966,218.5,1.1100000000000136
4964.337,217.1,-0.28999999999999204
4983.706,216.9,-0.4899999999999807
5003.803,217.2,-0.18999999999999773
5023.971,217.3,-0.08999999999997499
5044.142,217.9,0.5100000000000193
5064.538,216.6,-0.789999999999992
5084.561,217.3,-0.08999999999997499
5104.659,217.4,0.010000000000019327
5124.103,217.8,0.410000000000025
5143.911,218.1,0.710000000000008
5162.511,218.2,0.8100000000000023
5181.065,217.8,0.410000000000025
5200.425,217.1,-0.28999999999999204
5220.527,217.4,0.010000000000019327
5241.007,216.2,-1.1899999999999977
5261.212,217.3,-0.08999999999997499
5281.809,218.3,0.910000000000025
5301.296,217.4,0.010000000000019327
5320.341,218.3,0.910000000000025
5339.041,217.3,-0.08999999999997499
5358.3,217.6,0.21000000000000796
5377.271,218.1,0.710000000000008
5397.244,215.5,-1.8899999999999864
5419.297,216.5,-0.8899999999999864
5441.759,216.3,-1.089999999999975
5462.486,217.5,0.11000000000001364
5483.554,216.3,-1.089999999999975
5505.312,215.4,-1.9899999999999807
5528.154,216.8,-0.589999999999975
5548.994,217.6,0.21000000000000796
5567.914,218.8,1.410000000000025
5586.492,217.3,-0.08999999999997499
5606.294,217.7,0.3100000000000023
5625.928,216.9,-0.4899999999999807
5645.956,217.5,0.11000000000001364
5665.678,217.4,0.010000000000019327
5685.76,216.6,-0.789999999999992
5705.844,218.2,0.8100000000000023
5725.564,216.8,-0.589999999999975
5745.263,219.0,1.6100000000000136
5764.035,216.9,-0.4899999999999807
5783.149,218.5,1.1100000000000136
5801.663,218.6,1.210000000000008
5820.458,216.6,-0.789999999999992
5839.274,217.9,0.5100000000000193
5857.825,218.2,0.8100000000000023
5876.713,217.9,0.5100000000000193
5896.115,217.1,-0.28999999999999204
5916.514,216.7,-0.6899999999999977
5936.72,216.9,-0.4899999999999807
5958.378,216.1,-1.289999999999992
5980.031,217.1,-0.28999999999999204
5999.476,218.1,0.710000000000008
6018.945,217.6,0.21000000000000796
6038.733,217.2,-0.18999999999999773
6058.818,216.8,-0.589999999999975
6079.269,217.7,0.3100000000000023
6098.723,218.1,0.710000000000008
6118.461,216.1,-1.289999999999992
6138.343,218.4,1.0100000000000193
6158.061,216.7,-0.6899999999999977
6178.139,217.1,-0.28999999999999204
6198.542,216.9,-0.4899999999999807
6218.59,217.7,0.3100000000000023
6239.261,217.0,-0.38999999999998636
6259.763,216.4,-0.9899999999999807
6280.476,217.9,0.5100000000000193
6300.342,217.4,0.010000000000019327
6319.849,216.3,-1.089999999999975
6341.096,216.1,-1.289999999999992
6362.943,217.3,-0.08999999999997499
6384.196,216.3,-1.089999999999975
6405.572,216.9,-0.4899999999999807
6426.706,217.2,-0.18999999999999773
6445.656,218.4,1.0100000000000193
6464.951,217.5,0.11000000000001364
6485.799,215.9,-1.4899999999999807
6507.348,216.3,-1.089999999999975
6528.572,218.5,1.1100000000000136
6548.256,217.2,-0.18999999999999773
6567.575,216.4,-0.9899999999999807
6589.1,216.9,-0.4899999999999807
6610.998,215.4,-1.9899999999999807
6632.398,217.4,0.010000000000019327
6654.114,216.2,-1.1899999999999977
6675.613,215.7,-1.6899999999999977
6696.223,218.3,0.910000000000025
6717.217,217.9,0.5100000000000193
6737.232,217.4,0.010000000000019327
6756.85,216.2,-1.1899999999999977
6777.976,216.4,-0.9899999999999807
6800.074,216.5,-0.8899999999999864
6821.476,216.6,-0.789999999999992
6842.567,217.1,-0.28999999999999204
6863.65,218.4,1.0100000000000193
6882.303,217.4,0.010000000000019327
6900.514,218.7,1.3100000000000023
6919.705,217.0,-0.38999999999998636
6940.131,216.9,-0.4899999999999807
6960.178,216.5,-0.8899999999999864
6981.003,217.2,-0.18999999999999773
7001.862,217.4,0.010000000000019327
7022.629,216.3,-1.089999999999975
7043.986,216.7,-0.6899999999999977
7065.288,217.0,-0.38999999999998636
7086.444,216.6,-0.789999999999992
7107.219,216.5,-0.8899999999999864
7128.452,217.3,-0.08999999999997499
7149.687,215.8,-1.589999999999975
7172.653,214.7,-2.6899999999999977
7197.088,216.4,-0.9899999999999807
7219.957,216.8,-0.589999999999975
7241.901,215.9,-1.4899999999999807
7263.706,216.1,-1.289999999999992
7286.294,216.3,-1.089999999999975
7308.123,217.3,-0.08999999999997499
7327.17,218.6,1.210000000000008
7346.564,216.9,-0.4899999999999807
7368.109,215.6,-1.789999999999992
7390.416,216.7,-0.6899999999999977
7412.495,215.9,-1.4899999999999807
7435.148,216.0,-1.3899999999999864
7457.3,217.5,0.11000000000001364
7478.614,216.2,-1.1899999999999977
7499.581,215.9,-1.4899999999999807
7521.442,216.8,-0.589999999999975
7543.294,217.7,0.3100000000000023
7563.298,216.8,-0.589999999999975
7582.571,218.4,1.0100000000000193
7602.029,217.0,-0.38999999999998636
7621.172,218.6,1.210000000000008
7640.308,216.6,-0.789999999999992
7661.42,216.0,-1.3899999999999864
7683.428,216.9,-0.4899999999999807
7704.087,217.3,-0.08999999999997499
7723.785,218.2,0.8100000000000023
7743.395,215.9,-1.4899999999999807
7765.226,216.6,-0.789999999999992
7787.057,218.5,1.1100000000000136
7806.7,218.2,0.8100000000000023
7825.636,215.7,-1.6899999999999977
7846.01,216.7,-0.6899999999999977
7868.053,216.3,-1.089999999999975
7889.915,216.3,-1.089999999999975
7910.917,217.4,0.010000000000019327
7931.912,218.0,0.6100000000000136
7951.993,217.2,-0.18999999999999773
7971.929,216.7,-0.6899999999999977
7992.713,216.5,-0.8899999999999864
8014.495,216.3,-1.089999999999975
8036.476,216.5,-0.8899999999999864
8059.149,215.6,-1.789999999999992
8081.878,216.9,-0.4899999999999807
8105.279,214.7,-2.6899999999999977
8128.643,216.6,-0.789999999999992
8149.741,217.1,-0.28999999999999204
8170.839,216.4,-0.9899999999999807
8193.481,215.7,-1.6899999999999977
8216.665,215.2,-2.1899999999999977
8240.224,215.5,-1.8899999999999864
8263.984,216.5,-0.8899999999999864
8286.65,216.1,-1.289999999999992
8308.546,217.0,-0.38999999999998636
8330.382,216.4,-0.9899999999999807
8352.133,216.3,-1.089999999999975
8373.885,216.5,-0.8899999999999864
8395.654,216.5,-0.8899999999999864
8417.416,215.4,-1.9899999999999807
8440.775,216.1,-1.289999999999992
8464.215,215.9,-1.4899999999999807
8486.604,216.4,-0.9899999999999807
8508.848,217.0,-0.38999999999998636
8529.921,217.1,-0.28999999999999204
8550.515,216.9,-0.4899999999999807
8571.916,215.0,-2.3899999999999864
8594.592,217.1,-0.28999999999999204
8616.572,218.2,0.8100000000000023
8636.364,217.0,-0.38999999999998636
8656.156,216.3,-1.089999999999975
8676.666,217.8,0.410000000000025
8697.32,216.6,-0.789999999999992
8718.178,216.7,-0.6899999999999977
8739.234,217.1,-0.28999999999999204
8760.521,216.2,-1.1899999999999977
8782.645,216.3,-1.089999999999975
8804.723,217.0,-0.38999999999998636
8825.771,216.5,-0.8899999999999864
8846.82,217.4,0.010000000000019327
8868.483,215.8,-1.589999999999975
8890.352,216.2,-1.1899999999999977
8911.578,216.9,-0.4899999999999807
8932.276,217.6,0.21000000000000796
8952.951,216.9,-0.4899999999999807
8973.557,217.0,-0.38999999999998636
8994.151,217.0,-0.38999999999998636
9014.738,216.7,-0.6899999999999977
9035.325,217.9,0.5100000000000193
9055.576,217.7,0.3100000000000023
9075.583,216.3,-1.089999999999975
9095.704,217.2,-0.18999999999999773
9116.334,216.9,-0.4899999999999807
9136.964,217.2,-0.18999999999999773
9157.478,216.7,-0.6899999999999977
9177.966,217.4,0.010000000000019327
9198.86,217.4,0.010000000000019327
9220.104,215.3,-2.089999999999975
9241.38,215.9,-1.4899999999999807
9262.73,217.8,0.410000000000025
9283.995,216.4,-0.9899999999999807
9303.779,218.0,0.6100000000000136
9323.562,218.4,1.0100000000000193
9343.245,217.3,-0.08999999999997499
9362.87,216.9,-0.4899999999999807
9382.67,216.3,-1.089999999999975
9403.109,217.8,0.410000000000025
9423.548,217.6,0.21000000000000796
9443.281,217.4,0.010000000000019327
9462.91,217.3,-0.08999999999997499
9482.432,217.7,0.3100000000000023
9501.828,217.5,0.11000000000001364
9521.216,218.1,0.710000000000008
9539.378,218.2,0.8100000000000023
9557.529,218.4,1.0100000000000193
9576.697,217.4,0.010000000000019327
9597.31,215.9,-1.4899999999999807
9617.873,217.6,0.21000000000000796
9638.001,216.8,-0.589999999999975
9658.117,217.9,0.5100000000000193
9677.29,217.1,-0.28999999999999204
9696.102,218.7,1.3100000000000023
9715.084,217.8,0.410000000000025
9734.715,216.7,-0.6899999999999977
9754.333,217.8,0.410000000000025
9772.984,217.5,0.11000000000001364
9791.381,219.0,1.6100000000000136
9809.781,217.9,0.5100000000000193
9828.199,217.9,0.5100000000000193
9846.604,218.4,1.0100000000000193
9864.468,217.8,0.410000000000025
9882.042,219.3,1.910000000000025
9899.614,218.5,1.1100000000000136
9919.782,215.5,-1.8899999999999864
9939.991,217.8,0.410000000000025
9959.943,217.7,0.3100000000000023
9979.749,216.4,-0.9899999999999807
9999.3,218.6,1.210000000000008
10018.16,217.3,-0.08999999999997499
10037.01,218.1,0.710000000000008
10056.38,217.3,-0.08999999999997499
10075.91,217.0,-0.38999999999998636
10095.23,218.3,0.910000000000025
10114.15,217.6,0.21000000000000796
10133.06,217.2,-0.18999999999999773
10151.77,218.2,0.8100000000000023
10170.45,218.3,0.910000000000025
10189.08,217.8,0.410000000000025
10207.63,218.3,0.910000000000025
10226.17,216.8,-0.589999999999975
10244.61,218.0,0.6100000000000136
10263.03,219.4,2.0100000000000193
10281.36,218.4,1.0100000000000193
10299.41,217.9,0.5100000000000193
10317.44,217.5,0.11000000000001364
10335.81,218.4,1.0100000000000193
10354.35,217.8,0.410000000000025
10373.17,216.9,-0.4899999999999807
10393.66,216.6,-0.789999999999992
10414.13,218.6,1.210000000000008
10432.72,217.9,0.5100000000000193
10450.89,217.8,0.410000000000025
10469.49,218.1,0.710000000000008
10489.25,216.2,-1.1899999999999977
10508.99,218.3,0.910000000000025
10528.44,216.7,-0.6899999999999977
10547.85,217.5,0.11000000000001364
10567.66,217.3,-0.08999999999997499
10587.91,216.5,-0.8899999999999864
10607.69,218.3,0.910000000000025
10625.24,218.5,1.1100000000000136
10642.79,219.2,1.8100000000000023
10660.25,218.4,1.0100000000000193
10677.63,218.0,0.6100000000000136
10695.0,220.1,2.710000000000008
10712.87,216.8,-0.589999999999975
10730.86,217.9,0.5100000000000193
10749.26,217.5,0.11000000000001364
10768.78,217.1,-0.28999999999999204
10788.29,217.4,0.010000000000019327
10807.53,217.5,0.11000000000001364
10826.74,217.8,0.410000000000025
10845.53,218.9,1.5100000000000193
10863.82,217.3,-0.08999999999997499
10882.1,217.2,-0.18999999999999773
10902.03,217.0,-0.38999999999998636
10922.1,217.0,-0.38999999999998636
10941.96,217.1,-0.28999999999999204
10961.68,217.7,0.3100000000000023
10981.06,217.8,0.410000000000025
10999.35,218.3,0.910000000000025
11017.64,217.5,0.11000000000001364
11037.14,216.7,-0.6899999999999977
11057.12,217.3,-0.08999999999997499
11076.54,217.7,0.3100000000000023
11094.99,218.4,1.0100000000000193
11113.43,217.1,-0.28999999999999204
11133.8,216.3,-1.089999999999975
11154.43,217.4,0.010000000000019327
11173.84,218.0,0.6100000000000136
11192.46,217.8,0.410000000000025
11211.04,218.4,1.0100000000000193
11229.33,218.0,0.6100000000000136
11247.62,216.6,-0.789999999999992
11266.98,217.0,-0.38999999999998636
11286.99,217.6,0.21000000000000796
11307.21,216.7,-0.6899999999999977
11327.94,216.5,-0.8899999999999864
11348.46,217.2,-0.18999999999999773
11366.75,218.5,1.1100000000000136
11385.03,218.6,1.210000000000008
11403.05,218.3,0.910000000000025
11420.86,217.8,0.410000000000025
11438.66,216.0,-1.3899999999999864
11458.97,217.5,0.11000000000001364
11479.32,217.8,0.410000000000025
11497.97,217.2,-0.18999999999999773
11515.88,219.4,2.0100000000000193
11533.87,219.2,1.8100000000000023
11552.26,216.4,-0.9899999999999807
11570.64,217.4,0.010000000000019327
11590.17,216.5,-0.8899999999999864
11610.21,217.4,0.010000000000019327
11629.47,217.8,0.410000000000025
11647.41,218.6,1.210000000000008
11665.35,218.3,0.910000000000025
11682.49,218.9,1.5100000000000193
11699.46,218.4,1.0100000000000193
11716.89,217.4,0.010000000000019327
11736.43,216.8,-0.589999999999975
11755.96,217.2,-0.18999999999999773
11775.73,217.0,-0.38999999999998636
11795.52,217.0,-0.38999999999998636
11814.94,218.0,0.6100000000000136
11834.0,217.1,-0.28999999999999204
11853.0,218.2,0.8100000000000023
11871.56,217.1,-0.28999999999999204
11890.1,218.2,0.8100000000000023
11908.9,216.9,-0.4899999999999807
11927.82,217.7,0.3100000000000023
11946.65,217.3,-0.08999999999997499
11965.2,218.3,0.910000000000025
11983.74,216.9,-0.4899999999999807
12004.76,215.7,-1.6899999999999977
12026.32,216.3,-1.089999999999975
12047.92,216.1,-1.289999999999992
12069.53,216.3,-1.089999999999975
12091.15,216.1,-1.289999999999992
12112.76,216.4,-0.9899999999999807
12134.95,215.4,-1.9899999999999807
12157.84,215.6,-1.789999999999992
12180.18,216.5,-0.8899999999999864
12201.78,216.2,-1.1899999999999977
12223.64,216.3,-1.089999999999975
12246.06,215.2,-2.1899999999999977
12268.74,215.6,-1.789999999999992
12292.12,215.3,-2.089999999999975
12316.33,213.8,-3.589999999999975
12342.4,215.2,-2.1899999999999977
12367.59,215.3,-2.089999999999975
12391.95,214.4,-2.9899999999999807
12415.97,215.6,-1.789999999999992
12439.79,216.1,-1.289999999999992
12463.55,214.6,-2.789999999999992
12487.29,216.0,-1.3899999999999864
12511.99,214.0,-3.3899999999999864
12536.99,213.8,-3.589999999999975
12563.36,214.8,-2.589999999999975
12589.96,213.3,-4.089999999999975
12617.15,215.1,-2.289999999999992
12643.06,215.5,-1.8899999999999864
12667.44,214.2,-3.1899999999999977
12693.26,214.1,-3.289999999999992
12720.11,214.4,-2.9899999999999807
12748.27,212.8,-4.589999999999975
12776.93,213.4,-3.9899999999999807
12806.51,213.1,-4.289999999999992
12835.74,213.6,-3.789999999999992
12864.74,213.1,-4.289999999999992
12893.23,214.4,-2.9899999999999807
12921.18,213.9,-3.4899999999999807
12948.35,214.1,-3.289999999999992
12976.72,213.0,-4.389999999999986
13005.67,212.7,-4.689999999999998
13035.36,214.2,-3.1899999999999977
13064.09,213.5,-3.8899999999999864
13091.92,214.7,-2.6899999999999977
13118.71,213.9,-3.4899999999999807
13145.6,213.5,-3.8899999999999864
13174.67,213.2,-4.189999999999998
13203.45,213.7,-3.6899999999999977
13231.96,214.4,-2.9899999999999807
13258.74,214.2,-3.1899999999999977
13285.52,213.7,-3.6899999999999977
13314.27,213.1,-4.289999999999992
13343.15,213.6,-3.789999999999992
13372.14,214.0,-3.3899999999999864
13398.8,214.8,-2.589999999999975
13425.26,214.4,-2.9899999999999807
13452.33,213.7,-3.6899999999999977
13479.07,214.7,-2.6899999999999977
13505.31,214.7,-2.6899999999999977
13531.74,214.2,-3.1899999999999977
13558.31,214.0,-3.3899999999999864
13586.92,213.0,-4.389999999999986
13615.99,213.2,-4.189999999999998
13645.57,213.8,-3.589999999999975
13674.7,213.4,-3.9899999999999807
13703.44,214.3,-3.089999999999975
13728.88,215.6,-1.789999999999992
13754.68,213.9,-3.4899999999999807
13781.72,214.4,-2.9899999999999807
13809.46,213.5,-3.8899999999999864
13837.9,213.3,-4.089999999999975
13867.48,213.3,-4.089999999999975
13897.16,213.3,-4.089999999999975
13926.49,214.1,-3.289999999999992
13955.25,213.6,-3.789999999999992
13983.71,213.9,-3.4899999999999807
14010.23,215.3,-2.089999999999975
14037.02,213.3,-4.089999999999975
14064.75,215.2,-2.1899999999999977
14092.36,213.7,-3.6899999999999977
14119.86,213.7,-3.6899999999999977
14148.01,214.1,-3.289999999999992
14175.93,214.9,-2.4899999999999807
14201.13,215.5,-1.8899999999999864
14226.09,215.7,-1.6899999999999977
14250.33,215.1,-2.289999999999992
